id,product description,barcode,price_lbp,price_usd,category,sub_category,stock_in_geitawi_branch,stock_in_medawar_branch,image_name,new_items,offers,suppliers
15625,HEALTHY  TOOTHPICKS,7970607281687,65000,0.726256983,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15626,TOOTHPICK 1000 PCS,6959150040159,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15627,SANTAVERDE FIRST-AID BANDAGE,8699603800012,30000,0.335195531,HOME USAGE,TOOLS,5,-14,0,0,0,JACK DIB
15628,NAIR HAIR REMOVER ROSE,5010724280317,250000,2.793296089,HOME USAGE,TOOLS,-1,0,0,0,0,JACK DIB
15629,NAIR HAIR REMOVER LEMON,5010724280324,250000,2.793296089,HOME USAGE,TOOLS,0,4,0,0,0,JACK DIB
15630,VEET SILKY FRESH NORMAL SKIN,5000309002601,250000,2.793296089,HOME USAGE,TOOLS,0,4,0,0,0,JACK DIB
15631,VEET SILKY FRESH DRY SKIN,5000309002755,250000,2.793296089,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15632,JABER LIGHT 100 W,9004100472416-9004100472423,70000,0.782122905,HOME USAGE,TOOLS,0,1,0,0,0,JACK DIB
15633,BACHA SMALL DUST PAN & BRUSH,6215001631236,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15634,RAMA  40 W,8694461321518,50000,0.558659218,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15635,BIRTHDAY  CANDLES,667552691348,95000,1.061452514,HOME USAGE,CANDLES,0,0,0,0,0,JACK DIB
15636,PILOT PERMANET MARKER,4902505511172,65000,0.726256983,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
15637,BELUX COTTON STICKS 300PCS,9699530505225,65000,0.726256983,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15638,WHITE BOARD,6976441254538,125000,1.396648045,HOME USAGE,TOOLS,5,-2,0,0,0,JACK DIB
15639,SCISSORS,7899050528786,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15640,FOMAX 4PCS,20200022393,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15641,MODEING CIAY,6938684600121,105000,1.173184358,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15642,BABY PASTE,6974093720012,125000,1.396648045,HOME USAGE,BABY CARE,0,0,0,0,0,JACK DIB
15643,MOUNTING TAPE,6932253654560,125000,1.396648045,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15644,ALUMINUM TAPE,6942599735021,190000,2.122905028,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15875,BAMBOO SKEWEERS,222018885282,95000,1.061452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15876,LADY SPEED STICKFRESH FASION 48H,5996175230500,250000,2.793296089,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15877,PARTY CLOWN NUMERAL CANDLE N 1,5797976389165,55000,0.61452514,HOME USAGE,CANDLES,-2,17,0,0,0,JACK DIB
15878,REXEL 1000*ON.16,5010255061218,55000,0.61452514,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15879,VASELINE NOURISHING ARGAN OIL 400 ML,6001087384780,315000,3.519553073,FOOD,OIL,1,1,0,0,0,JACK DIB
15880,VASELINE EVEN TONE 400 ML,6001087008488,315000,3.519553073,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15881,REXONA MEN INVISIBLE ICE FRESH 200 ML,8710447493885,315000,3.519553073,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15882,REXONA MEN COBALT DRY 200 ML,3014230010262,315000,3.519553073,HOME USAGE,MAN CARE,0,-1,0,0,0,JACK DIB
15883,INTESA SEX GURANA 125 ML,5285009960202,240000,2.681564246,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15884,INTESA SEX AMBRA DARABIA 125 ML,5285009960196-5285009960264,240000,2.681564246,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15885,SENSODYNE ADVANCED CLEAN 75 ML,5054563014757,350000,3.910614525,HOME USAGE,CLEANING,0,0,0,0,0,JACK DIB
15886,SENSODYNE SOIN GENCIVES 75 ML,5054563110435-5054563110893,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15887,TOOTHPICK BOUTIQUE,6926571306089,65000,0.726256983,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
15888,MICROFIBER CLOTH,6999853680092,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15889,SPEED STICK GEL 48H 85G,7509546029139,455000,5.083798883,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15890,BIC TWIN LADY 5+1,3086126608969,170000,1.899441341,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
15891,ELASTIC DE BANII 100 G,6916546810659,150000,1.675977654,HOME USAGE,TOOLS,0,-1,0,0,0,JACK DIB
15892,WORLD SHOE CARE PRODUCTS 55 ML,8699495590435,130000,1.452513966,HOME USAGE,TOOLS,3,13,0,0,0,JACK DIB
15893,AXE ICE CHILL 48 HRS,6001087379267,240000,2.681564246,HOME USAGE,TOOLS,3,1,0,0,0,JACK DIB
15894,NF RAMADAN MIX NT 670G,2709008,1175000,13.12849162,HOME USAGE,TOOLS,1,0,0,0,0,JACK DIB
15900,SFB TOP SECURITY 63MM,6971830760089,250000,2.793296089,HOME USAGE,TOOLS,7,3,0,0,0,JACK DIB
15901,UMBRELLA MINI,2701018,250000,2.793296089,HOME USAGE,TOOLS,4,0,0,0,0,JACK DIB
15902,UMBRELLA BIG,2701019,600000,6.703910615,HOME USAGE,TOOLS,2,0,0,0,0,JACK DIB
15948,OSEL SIZE C,6924429862213,85000,0.94972067,HOME USAGE,TOOLS,15,12,0,0,0,JACK DIB
16111,PEARLS HEAD PINS,6820215096759,180000,2.011173184,HOME USAGE,TOOLS,1,0,0,0,0,JACK DIB
16112,SEWING KIT,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16113,MALIZIA UOMO AQUA 150 ML,5285009960721,220000,2.458100559,HOME USAGE,TOOLS,2,1,0,0,0,JACK DIB
16114,AXE GOLD TEMPTATION 150 ML,8720181114526,220000,2.458100559,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16115,NIVEA CREME 60 ML,42204244,250000,2.793296089,HOME USAGE,TOOLS,0,5,0,0,0,JACK DIB
16116,TYPE 99 ORIGINAL,2701031,200000,2.234636872,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16117,TULU ZIBALA,2701032,190000,2.122905028,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16118,BATH ROOM HAND,9986565652568,140000,1.56424581,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16137,NOTE BOOK 48  0SHEETS,5285002550592-3092744679953,50000,0.558659218,HOME USAGE,TOOLS,10,28,0,0,0,JACK DIB
16138,GIFT BAG SMALL,2701035,50000,0.558659218,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16139,GIFT BAG BIG,2701036,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16140,LIGHTER JR,6971807250544,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16141,LIGHTER COLORED,2701037,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16142,NIVEA MEN BLACK & WHITE 48 H 50 ML,42240709,220000,2.458100559,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16143,PACEHION III,6924565912308,90000,1.005586592,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16144,ALKHALIL FLOOR WIPER,6315000123456,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16145,COROMET CLEANLINESS CARE,6210000905531,90000,1.005586592,HOME USAGE,CLEANING,4,0,0,0,0,JACK DIB
16146,LORTEX CLEANING WIPPER 55CM,6210000905562,160000,1.787709497,HOME USAGE,CLEANING,0,0,0,0,0,JACK DIB
16268,GILLETTE BLUE II PLUS 2,3014260419707-3014260265885,50000,0.558659218,HOME USAGE,TOOLS,2,50,0,0,0,JACK DIB
16278,ASTOR 5+1 BIC,3086123468276,220000,2.458100559,HOME USAGE,TOOLS,3,4,0,0,0,JACK DIB
16279,SPEED STICK GEL FRESH 48H,022200956048,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16280,NIVEA MEN COOL KICK 48H,4005900457509,315000,3.519553073,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16281,NIVEA NIVEA MEN FRESH POWER 48 H,4005808532452,235000,2.625698324,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16282,NIVEA MEN SILVER PROTECT 48H,8999777004613,235000,2.625698324,HOME USAGE,MAN CARE,4,5,0,0,0,JACK DIB
16283,NIVEA MEN DRY IMPACT 48 JAM,8999777007270,235000,2.625698324,HOME USAGE,MAN CARE,-1,1,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16284,CLEAR ANTI DANDRUFF 360  ML,8851932391733,295000,3.296089385,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16285,CLEAR MEN COOL SPORT MENTHOL 320 ML,8851932391801,295000,3.296089385,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16286,CLEAR MEN CR7 360 ML,6221155094353,295000,3.296089385,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16287,CLEAR MEN ANTI HAIR FALL 320 ML,8851932399760,295000,3.296089385,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16288,PAR PAR MAT 30 PIASTRINEV,6970882174349,140000,1.56424581,HOME USAGE,TOOLS,0,6,0,0,0,JACK DIB
16289,ORAL B 5 WAY CLEAN,3014260011888,130000,1.452513966,HOME USAGE,CLEANING,0,1,0,0,0,JACK DIB
16290,NEW LIGHT 30 W,6958866668895,190000,2.122905028,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16291,FABO,5287000460767,60000,0.670391061,HOME USAGE,TOOLS,12,15,0,0,0,JACK DIB
16367,LEA CANDLES,8005788005058,175000,1.955307263,HOME USAGE,CANDLES,0,0,0,0,0,JACK DIB
16368,BOMBOLETTA GAZ,6972652898806,80000,0.893854749,HOME USAGE,TOOLS,1,3,0,0,0,JACK DIB
16369,L:OEUF FANTASTIQUE,2701051,50000,0.558659218,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16370,EASTER EGG DYE,3800202030877,75000,0.837988827,HOME USAGE,TOOLS,13,23,0,0,0,JACK DIB
16448,COTTON STICK 200,6949777600256,60000,0.670391061,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
16449,MOUSE & RAT CLUE PASTES,6970776620075,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16450,SENSODYNE BLANCHEUR 75 ML,5054563100146,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16451,SENSODYNE HERBAL FRESH 75 ML,5054563105912,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16452,BANG-ZE 50 PCS PACKING,6938056200058,100000,1.117318436,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16531,ULTRA DOUX CAMOMILE 400 ML,3610340482380,360000,4.022346369,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16540,COSATTO JULIA 20MOLLETTE,8003220100200,150000,1.675977654,HOME USAGE,TOOLS,9,32,0,0,0,JACK DIB
16541,ACCORD CLEANING CLOTH 3PCS,8692730500992,75000,0.837988827,HOME USAGE,CLEANING,-1,0,0,0,0,JACK DIB
16542,CELLULOSE SPONGE 3PCS,724082001426,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16543,HACKER SMOKELESS GREEN TEA 10PCS,6926313532950,100000,1.117318436,BEVERAGES,HOT DRINKS,9,20,0,0,0,JACK DIB
16544,QIAO XIN,6971574660041,40000,0.446927374,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16545,NUMBER CANDLE 6,0,0,0,HOME USAGE,CANDLES,0,0,0,0,0,JACK DIB
16546,NUMBER CANDLE 8,7986171124109,55000,0.61452514,HOME USAGE,CANDLES,2,14,0,0,0,JACK DIB
16547,NIVEA MEN BLACK & WHITE48 H50 ML,4005900035837,235000,2.625698324,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16548,HERBAL ESSENCES SHAMPOO 400ML,8001090877079,315000,3.519553073,HOME USAGE,SHAMPOO & SHOWER GEL,0,0,0,0,0,JACK DIB
16549,DOVE VOLUME LIFT 400 ML,8720181205675,315000,3.519553073,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16550,AUTOMATIC SPRAY AIR AMORE MIO 260ML,8690841013011-8690841013028,170000,1.899441341,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16551,AUTOMATIC SPRAY MIX FLOWERS 260 ML,8690841013042,170000,1.899441341,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16552,AUTOMATIC SPRAY WHITE ROSE 260 ML,8690841013097,170000,1.899441341,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16553,AUTOMATIC SPRAY ORCHIDE 260 ML,8690841013110,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16554,AUTOMATIC SPRAY WHITE FLOWER 260 ML,8690841013103,170000,1.899441341,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16555,AUTOMATIC SPRAY JASMINE 260 ML,8690841013059,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16556,AUTOMATIC SPRAY LAVENDER 260 ML,8690841013127,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16557,AUTOMATIC SPRAY OCEAN 260ML,8690841013066,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16664,NIVEA MEN DEEP IMPACT 48H,4005900491879,285000,3.184357542,HOME USAGE,MAN CARE,1,3,0,0,0,JACK DIB
16665,NIVEA MEN BLACK&WHITE 48JAM,8999777010881,235000,2.625698324,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16666,NIVEA FRESH ENERGY 48 H,42242192,235000,2.625698324,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16667,SHAVING BRUSH FOR MEN MED,7236578954626,150000,1.675977654,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16668,BAMBOO TOOTHPICK,6972766010330,80000,0.893854749,HOME USAGE,TOOLS,-2,7,0,0,0,JACK DIB
16669,FLOOR SQUEEGEF,8000000034168-8000000034175,480000,5.363128492,HOME USAGE,TOOLS,0,1,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16670,ORAL-B CHILDREN TOOTHBRUSH,3014260275938,150000,1.675977654,HOME USAGE,TOOLS,0,3,0,0,0,JACK DIB
16671,ORAL-B 3D WHITE,3014260010461,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16672,SYNSODYNE TRUE WHITE,9502930975355,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16673,ORAL-B 3D FRESH,3014260806262-3014260011161,130000,1.452513966,HOME USAGE,TOOLS,5,16,0,0,0,JACK DIB
16674,PILOT RED,4902505239908,25000,0.279329609,HOME USAGE,TOOLS,3,0,0,0,0,JACK DIB
16675,MOTH BALLS 100 G,6931767500349,60000,0.670391061,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16676,PRIMA UNVIRSITY 48 SHEETS,5283023203008,90000,1.005586592,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16677,MONOTONE 72 SHEETS,5283001506473,125000,1.396648045,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16678,ACTIVA 144 SHEETS,5285004030689,190000,2.122905028,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16679,LED JUNNIAO 50 W,2701072,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16680,LED LOTUS LAMP 50 W,5286489658245,600000,6.703910615,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16681,LED ECONOMIC 5 W,2701073,140000,1.56424581,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16682,LED LIGHT BULB 30 WATT,6942142131294,320000,3.575418994,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
16683,OKS GRIP SPONGE SCOURER 3PCS,6955692665034,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16684,PAR PAR LIQUID MOSQUITO KILLER,6970882170099,550000,6.145251397,HOME USAGE,INSECT KILLER,1,0,0,0,0,JACK DIB
16685,PAR PAR 240 HOURS,6970882178880,150000,1.675977654,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
16686,ELEELECTRIC MOSQUITO KILLER,6953937183671,180000,2.011173184,HOME USAGE,INSECT KILLER,3,2,0,0,0,JACK DIB
16745,PLOMA GRAPHITE PENCILS 12PCS,5201551438884,180000,2.011173184,HOME USAGE,TOOLS,6,0,0,0,0,JACK DIB
16746,ORAL  B PRECISION CLEAN BLACK,3014260098834,130000,1.452513966,HOME USAGE,CLEANING,0,1,0,0,0,JACK DIB
16747,COLGATE SLIM SOFT CHARCOAL,6910021100150,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16748,NIVEA MEN BLACK & WHITE 48H,4005900035653,315000,3.519553073,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16749,NIVEA MEN FRESH ACTIVE 48H,4005900457233,320000,3.575418994,HOME USAGE,MAN CARE,2,0,0,0,0,JACK DIB
16750,BAMBO SKEWERS,6959013600070,95000,1.061452514,HOME USAGE,TOOLS,-2,0,0,0,0,JACK DIB
16751,BAMBO SKEWERS SUPER,6936485100857,75000,0.837988827,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16752,LED BULB 50 W,2701076,450000,5.027932961,HOME USAGE,TOOLS,2,4,0,0,0,JACK DIB
16753,FRESH LIFE 15 WATT,6857561201124,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16754,MICRO FIBER CLOTH LV SEN LIN,6999220423109,150000,1.675977654,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16755,ADIDAS DEO BODY SPRAY 48H,3607345266190,270000,3.016759777,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16756,INTESA SEX GURANA 200 ML,5285009960288,300000,3.351955307,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16757,HACKER ALL INSECT KILLER 12 HOURS,6926313530819,190000,2.122905028,HOME USAGE,INSECT KILLER,0,0,0,0,0,JACK DIB
16758,HOMEMAKER PACK OF 50 TEALIGHT,9300806706009,410000,4.581005587,BEVERAGES,HOT DRINKS,0,0,0,0,0,JACK DIB
16820,LIGHTER OFF ROAD,6995180407166,30000,0.335195531,HOME USAGE,TOOLS,44,49,0,0,0,JACK DIB
16821,ULTRA DOUX CONDITIONER HONEY TREASURES 40,3610340024276,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16822,ULTRA DOUX CONDITIONER MYTHIC OLIVE 400ML,3610340040580,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16823,ULTRA DOUX CONDITIONER AVOCADO OIL 400ML,3610340024313,390000,4.357541899,FOOD,OIL,3,3,0,0,0,JACK DIB
16825,ULTRA DOUX CONDITIONER NURTURING ALMOND M,3610340634383,390000,4.357541899,HOME USAGE,TOOLS,2,3,0,0,0,JACK DIB
16852,SUNSILK SHAMPOO INSTANT PEPAIR 400ML,6281006424326,260000,2.905027933,HOME USAGE,SHAMPOO & SHOWER GEL,0,0,0,0,0,JACK DIB
16853,SUNSILK HAIRFALL SOLUTION 400 ML,6281006424623,290000,3.240223464,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16854,PANTENE SHAMPO VOLUME & BODY 360ML,8001841267142,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16855,PANTENE SHAMPO COLOUR PROTECT 360ML,8001841267050,320000,3.575418994,HOME USAGE,TOOLS,1,0,0,0,0,JACK DIB
16856,PANTENE SHAMPO REPAIR & PROTECT 360 ML,8001841267111,350000,3.910614525,HOME USAGE,TOOLS,-1,0,0,0,0,JACK DIB
16857,PANTENE SHAMPO SMOOTH & SLEEK 400ML,8001841267173,320000,3.575418994,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16858,NIVEA DEO FRESH GENTLE 48H 150ML,4005900775665,315000,3.519553073,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16859,NIVEA PEARL & BEAUTY 48H 150 ML,8904256001762,320000,3.575418994,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
16860,NIVEA DEO DOUBLE EFFECT 150 ML,4005808230860,315000,3.519553073,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16861,COTTON BUDS STICKS 200 PCS,6949777608818,70000,0.782122905,HOME USAGE,TOOLS,2,3,0,0,0,JACK DIB
16862,AXE DEO REFRESHED 48H,8886467065804,240000,2.681564246,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16863,AXE DEO LEATHER & COOKIES 48H 150ML,8886467065774,240000,2.681564246,FOOD,CHOCOLATE AND BISCUITS,5,5,0,0,0,JACK DIB
16864,WORKING GLOVES,6916549811669,150000,1.675977654,HOME USAGE,TOOLS,0,3,0,0,0,JACK DIB
16865,MAJROUD PLASTIC,2701091,90000,1.005586592,HOME USAGE,PICNIC AND OFFICE USE,2,0,0,0,0,JACK DIB
16866,ALSHAMES LOOFAH B,0,120000,1.340782123,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16867,BATHROOM HAND,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16868,BATHROOM HAND,6215566884467,130000,1.452513966,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16869,BIRTHDAY CANDLES N 5,8711197167866,55000,0.61452514,HOME USAGE,CANDLES,15,26,0,0,0,JACK DIB
16870,MARKBORO LIGHTER,6972910240460,60000,0.670391061,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
16871,GRIP TAPE 1 ROLL,2701092,320000,3.575418994,HOME USAGE,TOOLS,4,4,0,0,0,JACK DIB
16872,BANG HE 50,6932799540051,80000,0.893854749,HOME USAGE,TOOLS,0,1,0,0,0,JACK DIB
16873,SENSODYNE COOL GEL 100 G,4800318407739,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16874,SENSODYNE FRESH MINT 100 G,8991991161332,350000,3.910614525,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
16875,SYNSODYNE ORIGINAL 100 G,9310042627501,350000,3.910614525,HOME USAGE,TOOLS,0,5,0,0,0,JACK DIB
16876,INTESA VALUE PACK 200ML,5285009960271,290000,3.240223464,HOME USAGE,TOOLS,1,10,0,0,0,JACK DIB
16877,INTESA DEODORANT PARFUME 150 ML,5285009961476,320000,3.575418994,HOME USAGE,DEODORANT,0,2,0,0,0,JACK DIB
16878,NIVEA MEN DEEP BLACK CARBON AMAZONIA 50 ML ,4005900700827,220000,2.458100559,HOME USAGE,MAN CARE,0,0,0,0,0,JACK DIB
16879,NIVEA COOL KICK 50 ML,8999777016784,235000,2.625698324,HOME USAGE,TOOLS,2,4,0,0,0,JACK DIB
16959,NIVEA PROTECT & CARE 150 ML,8904256000284-8904256002882,320000,3.575418994,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17067,PALMOLIVE WILD MINT 350 ML,8718951576919,190000,2.122905028,HOME USAGE,TOOLS,0,2,0,0,0,JACK DIB
17068,PALMOLIVE CON OLOE VERA 350 ML,8718951576971,190000,2.122905028,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17088,CANDLES 6,2608202135476,65000,0.726256983,HOME USAGE,CANDLES,15,-10,0,0,0,JACK DIB
17089,VOLTRAN AIR FRESHENER 260ML,8684128001099,170000,1.899441341,HOME USAGE,TOOLS,1,-2,0,0,0,JACK DIB
17090,VOLTRAN AIR FRESHENER ROSE 260 ML,8684128000962,180000,2.011173184,HOME USAGE,TOOLS,3,3,0,0,0,JACK DIB
17091,LIGHTER CIGAR,2701112,180000,2.011173184,HOME USAGE,TOOLS,10,17,0,0,0,JACK DIB
17092,SFB SIZE 25MM,2701113,75000,0.837988827,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17093,SFB SIZE 20MM,2701114,75000,0.837988827,HOME USAGE,TOOLS,-4,-1,0,0,0,JACK DIB
17094,ROPE INDUSTRY 20 M,6038785211192,180000,2.011173184,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17095,CDRDA 8M,2701115,70000,0.782122905,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17096,CORDE A LINGE 20M,8475126432516,150000,1.675977654,HOME USAGE,TOOLS,1,5,0,0,0,JACK DIB
17097,LOOFAH HAMAM 1 PCS,2701116,80000,0.893854749,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17098,ELECTRIC MOSOUITO KILLER,6944349100097,150000,1.675977654,HOME USAGE,TOOLS,4,2,0,0,0,JACK DIB
17099,BABY JOHNSOUNS OIL 500 ML,3574669909105,450000,5.027932961,FOOD,OIL,0,0,0,0,0,JACK DIB
17100,HEAD & SHOULDERS MENTHOL REFRESH 200 ML,5011321357907-8001090394569,390000,4.357541899,HOME USAGE,MAN CARE,15,5,0,0,0,JACK DIB
17101,VEET SILKY FRESH 100 ML,5000146980353,250000,2.793296089,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17102,NIVEA BLACK & WHITE 200 ML,4005900034878,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17103,NIVEA BLACK & WHITE SILKY SMOOTH 200 ML,4005900540218,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17104,NIVEA PROTECT & CARE 200ML,4005900243829,390000,4.357541899,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
0,0,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17105,GASPOWER 190 G,5207197018015,110000,1.229050279,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17106,CLEANING TOWEL,6971713025014,150000,1.675977654,HOME USAGE,CLEANING,0,0,0,0,0,JACK DIB
17107,VIDO HIGH QUALITY COTTON MOP,0,0,0,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17108,VIDO HIGH QUALITY COTTON MOP,5289000008307,100000,1.117318436,HOME USAGE,TOOLS,0,0,0,0,0,JACK DIB
17109,BALLOON MAGIC TWIST'N SHAPE 006,2008082510026,150000,1.675977654,HOME USAGE,TOOLS,7,4,0,0,0,JACK DIB
